time,reference,position,measured_distance,error,velocity_control
38.021,-50,179.74,-46,-4,-6.0524,
38.041,-50,179.48,-45,-5,-8.3715,
38.061,-50,179.03,-47,-3,-6.2604,
38.081,-50,178.77,-47,-3,-5.495,
38.101,-50,178.46,-46,-4,-6.9699,
38.121,-50,178.33,-47,-3,-6.0805,
38.141,-50,178.21,-45,-5,-9.0505,
38.161,-50,177.95,-46,-4,-8.6985,
38.181,-50,177.84,-45,-5,-10.142,
38.201,-50,177.74,-45,-5,-10.699,
38.221,-50,177.5,-46,-4,-9.2147,
38.241,-50,177.4,-47,-3,-6.9009,
38.261,-50,177.18,-50,0,-1.0598,
38.281,-50,177.06,-51,1,2.846,
38.301,-50,176.76,-55,5,10.662,
38.321,-50,176.63,-55,5,13.431,
38.341,-50,176.37,-59,9,20.472,
38.361,-50,176.22,-58,8,21.087,
38.381,-50,176.07,-59,9,22.224,
38.401,-50,176.06,-138,88,151.11,
38.421,-50,178.15,-254,204,151.11,
38.441,-50,182.18,-254,204,151.11,
38.461,-50,185.16,-254,204,151.11,
38.481,-50,185.78,-254,204,151.11,
38.501,-50,185.78,-254,204,151.11,
38.521,-50,185.78,-254,204,151.11,
38.541,-50,185.78,-254,204,151.11,
38.561,-50,185.78,-254,204,151.11,
38.581,-50,185.78,-254,204,151.11,
38.601,-50,185.78,-254,204,151.11,
38.621,-50,185.78,-254,204,151.11,
38.641,-50,185.78,-254,204,151.11,
38.661,-50,185.78,-254,204,151.11,
38.681,-50,185.78,-254,204,151.11,
38.701,-50,185.78,-254,204,151.11,
38.721,-50,185.78,-254,204,151.11,
38.741,-50,185.78,-254,204,151.11,
38.761,-50,185.78,-254,204,151.11,
38.781,-50,185.78,-254,204,151.11,
38.801,-50,185.78,-255,205,151.11,
38.821,-50,185.78,-159,109,151.11,
38.841,-159,185.78,-159,0,58.808,
38.861,-55.64,185.78,-60,4.3601,23.294,
38.881,-50,185.78,-30,-20,-31.56,
38.901,-50,185.79,-33,-17,-47.999,
38.921,-50,185.94,-31,-19,-55.149,
38.941,-50,186.08,-33,-17,-51.942,
38.961,-50,186.25,-30,-20,-53.022,
38.981,-50,186.66,-30,-20,-51.569,
39.001,-50,186.87,-29,-21,-51.069,
39.021,-50,186.9,-28,-22,-51.325,
39.041,-50,186.54,-27,-23,-52.144,
39.061,-50,186.13,-27,-23,-51.734,
39.081,-50,185.39,-25,-25,-54.213,
39.101,-50,183.99,-27,-23,-51.466,
39.121,-50,183.23,-25,-25,-53.147,
39.141,-50,182.45,-26,-24,-51.917,
39.161,-50,180.64,-25,-25,-52.771,
39.181,-50,179.86,-23,-27,-56.203,
39.201,-50,179.07,-24,-26,-55.779,
39.221,-50,177.24,-24,-26,-55.335,
39.241,-50,176.45,-24,-26,-54.956,
39.261,-50,175.66,-24,-26,-54.66,
39.281,-50,174.08,-26,-24,-51.175,
39.301,-50,173.01,-27,-23,-48.069,
39.321,-50,172.2,-27,-23,-46.897,
39.341,-50,170.57,-26,-24,-48.243,
39.361,-50,169.76,-30,-20,-42.444,
39.381,-50,168.67,-31,-19,-38.574,
39.401,-50,167.05,-33,-17,-34.051,
39.421,-50,166.26,-33,-17,-32.62,
39.441,-50,165.49,-34,-16,-30.897,
39.461,-50,163.77,-38,-12,-24.113,
39.481,-50,163.07,-40,-10,-18.531,
39.501,-50,162.39,-38,-12,-20.144,
39.521,-50,160.93,-40,-10,-18.219,
39.541,-50,160.36,-41,-9,-16.299,
39.561,-50,159.82,-41,-9,-15.988,
39.581,-50,158.84,-43,-7,-13.04,
39.601,-50,158.27,-42,-8,-13.85,
39.621,-50,157.87,-42,-8,-14.582,
39.641,-50,157.18,-43,-7,-13.536,
39.661,-50,156.86,-45,-5,-10.051,
39.681,-50,156.48,-45,-5,-8.8489,
39.701,-50,155.97,-45,-5,-8.6605,
39.721,-50,155.73,-46,-4,-7.234,
39.741,-50,155.5,-44,-6,-10.158,
39.761,-50,155.01,-47,-3,-6.6777,
39.781,-50,154.81,-47,-3,-5.3525,
39.801,-50,154.46,-47,-3,-5.0153,
39.821,-50,154.24,-46,-4,-6.721,
39.841,-50,154.09,-48,-2,-4.3212,
39.861,-50,153.82,-47,-3,-5.0634,
39.881,-50,153.69,-47,-3,-5.5167,
39.901,-50,153.53,-49,-1,-2.5266,
39.921,-50,153.31,-46,-4,-6.2782,
39.941,-50,153.22,-45,-5,-9.5859,
39.961,-50,153.13,-46,-4,-9.2699,
39.981,-50,152.94,-45,-5,-10.635,
40.001,-50,152.86,-44,-6,-12.718,
40.021,-50,152.79,-44,-6,-13.426,
40.041,-50,152.61,-45,-5,-11.891,
40.061,-50,152.52,-46,-4,-9.4633,
40.081,-50,152.42,-43,-7,-13.304,
40.101,-50,152.19,-43,-7,-14.882,
40.121,-50,152,-46,-4,-10.493,
40.141,-50,151.85,-46,-4,-8.5628,
40.161,-50,151.51,-45,-5,-9.4595,
40.181,-50,151.33,-46,-4,-8.2957,
40.201,-50,151.08,-48,-2,-4.6109,
40.221,-50,150.72,-47,-3,-4.8442,
40.241,-50,150.54,-47,-3,-5.1493,
40.261,-50,150.36,-46,-4,-7.0649,
40.281,-50,149.98,-46,-4,-7.9524,
40.301,-50,149.84,-49,-1,-3.4276,
40.321,-50,149.71,-48,-2,-3.2157,
40.341,-50,149.45,-50,0,-0.022262,
40.361,-50,149.35,-47,-3,-3.7693,
40.381,-50,149.25,-50,0,-0.61111,
40.401,-50,149.08,-49,-1,-1.0098,
40.421,-50,148.97,-49,-1,-1.3238,
40.441,-50,148.82,-49,-1,-1.5571,
40.461,-50,148.76,-51,1,1.5427,
40.481,-50,148.71,-50,0,1.1105,
40.501,-50,148.62,-49,-1,-0.85615,
40.521,-50,148.59,-49,-1,-1.7592,
40.541,-50,148.55,-49,-1,-2.1349,
40.561,-50,148.53,-50,0,-0.62728,
40.581,-50,148.51,-52,2,3.2826,
40.601,-50,148.51,-50,0,1.5623,
40.621,-50,148.5,-50,0,0.69305,
40.641,-50,148.49,-51,1,1.9026,
40.661,-50,148.47,-51,1,2.3657,
40.681,-50,148.47,-50,0,0.85259,
40.701,-50,148.46,-49,-1,-1.462,
40.721,-50,148.47,-46,-4,-7.2935,
40.741,-50,148.5,-48,-2,-6.2874,
40.761,-50,148.53,-50,0,-2.3166,
40.781,-50,148.56,-51,1,1.117,
40.801,-50,148.57,-50,0,0.87301,
40.821,-50,148.55,-51,1,2.2789,
40.841,-50,148.53,-51,1,2.7525,
40.861,-50,148.44,-49,-1,-0.45217,
40.881,-50,148.4,-50,0,-0.23217,
40.901,-50,148.31,-50,0,-0.11582,
40.921,-50,148.29,-50,0,-0.0554,
40.941,-50,148.29,-51,1,1.6086,
40.961,-50,148.3,-50,0,0.64895,
40.981,-50,148.33,-49,-1,-1.4338,
41.001,-50,148.35,-50,0,-0.6528,
41.021,-50,148.37,-50,0,-0.26721,
41.041,-50,148.37,-50,0,-0.085645,
41.061,-50,148.38,-52,2,3.2602,
41.081,-50,148.38,-49,-1,-0.29296,
41.101,-50,148.39,-46,-4,-6.7575,
41.121,-50,148.39,-50,0,-2.7982,
41.141,-50,148.38,-49,-1,-2.5586,
41.161,-50,148.38,-47,-3,-5.6618,
41.181,-50,148.38,-50,0,-1.9691,
41.201,-50,148.37,-50,0,-0.32464,
41.221,-50,148.33,-50,0,0.31929,
41.241,-50,148.3,-50,0,0.50002,
41.261,-50,148.23,-50,0,0.48508,
41.281,-50,148.18,-50,0,0.40209,
41.301,-50,148.08,-51,1,1.9413,
41.321,-50,148.04,-53,3,5.7837,
41.341,-50,148,-51,1,3.9709,
41.361,-50,147.99,-51,1,3.0151,
41.381,-50,147.99,-51,1,2.5206,
41.401,-50,148,-50,0,0.63799,
41.421,-50,148.05,-50,0,-0.14183,
41.441,-50,148.09,-49,-1,-2.0333,
41.461,-50,148.18,-48,-2,-4.3543,
41.481,-50,148.22,-48,-2,-5.1574,
41.501,-50,148.32,-49,-1,-3.652,
41.521,-50,148.35,-49,-1,-2.8578,
41.541,-50,148.38,-49,-1,-2.4468,
41.561,-50,148.37,-50,0,-0.60595,
41.581,-50,148.33,-49,-1,-1.4797,
41.601,-50,148.29,-51,1,1.3772,
41.621,-50,148.17,-51,1,2.5174,
41.641,-50,148.12,-54,4,7.7574,
41.661,-50,148.03,-52,2,6.4641,
41.681,-50,148,-55,5,10.529,
41.701,-50,147.96,-58,8,16.868,
41.721,-50,147.96,-61,11,24.008,
41.741,-50,148.01,-65,15,32.923,
41.761,-50,148.08,-67,17,39.113,
41.781,-50,148.26,-71,21,47.262,
41.801,-50,148.39,-77,27,59.408,
41.821,-50,148.85,-81,31,69.774,
41.841,-50,149.12,-84,34,77.537,
41.861,-50,149.83,-88,38,85.749,
41.881,-50,150.28,-93,43,95.772,
41.901,-50,151.64,-96,46,103.24,
41.921,-50,152.35,-95,45,103.05,
41.941,-50,154.03,-97,47,104.7,
41.961,-50,155.34,-102,52,112.32,
41.981,-50,157.6,-99,49,109.46,
42.001,-50,158.84,-99,49,107.19,
42.021,-50,162.01,-97,47,102.22,
42.041,-50,163.47,-94,44,94.788,
42.061,-50,166.51,-90,40,85.022,
42.081,-50,168.08,-86,36,74.653,
42.101,-50,171.8,-86,36,70.93,
42.121,-50,173.39,-81,31,62.028,
42.141,-50,176.52,-78,28,54.293,
42.161,-50,178.52,-76,26,48.853,
42.181,-50,181.33,-70,20,37.911,
42.201,-50,182.64,-69,19,32.914,
42.221,-50,185.4,-65,15,25.625,
42.241,-50,186.47,-63,13,20.615,
42.261,-50,188.39,-57,7,10.03,
42.281,-50,189.24,-52,2,-1.2284,
42.301,-50,190.28,-50,0,-7.6874,
42.321,-50,191.61,-43,-7,-20.216,
42.341,-50,192.18,-38,-12,-31.984,
42.361,-50,192.67,-35,-15,-39.988,
42.381,-50,193.53,-34,-16,-43.085,
42.401,-50,193.77,-28,-22,-52.421,
42.421,-50,193.92,-25,-25,-59.6,
42.441,-50,193.94,-22,-28,-65.85,
42.461,-50,193.74,-16,-34,-76.663,
42.481,-50,193.47,-13,-37,-84.48,
42.501,-50,192.63,-10,-40,-90.964,
42.521,-50,192.08,-5,-45,-100.19,
42.541,-50,191.21,-6,-44,-100.8,
42.561,-50,189.63,-4,-46,-102.76,
42.581,-50,188.72,-4,-46,-102.3,
42.601,-50,187.73,-2,-48,-104.31,
42.621,-50,185.11,-3,-47,-102.65,
42.641,-50,183.86,-3,-47,-101.24,
42.661,-50,182.55,-5,-45,-96.87,
42.681,-50,179.26,-4,-46,-96.375,
42.701,-50,177.78,-7,-43,-91.152,
42.721,-50,176.28,-9,-41,-85.7,
42.741,-50,173.23,-14,-36,-75.473,
42.761,-50,171.2,-16,-34,-68.403,
42.781,-50,169.69,-22,-28,-56.404,
42.801,-50,166.72,-26,-24,-45.824,
42.821,-50,165.27,-30,-20,-36.119,
42.841,-50,163.4,-36,-14,-23.687,
42.861,-50,160.78,-39,-11,-15.171,
42.881,-50,159.56,-43,-7,-6.7967,
42.901,-50,157.04,-51,1,8.0482,
42.921,-50,156.11,-62,12,30.404,
42.941,-50,154.57,-67,17,45.739,
42.961,-50,153.96,-76,26,64.288,
42.981,-50,152.95,-83,33,80.747,
43.001,-50,152.7,-87,37,91.244,
43.021,-50,152.56,-94,44,104.14,
43.041,-50,152.75,-100,50,116.54,
43.061,-50,153.53,-108,58,132.02,
43.081,-50,154.15,-109,59,137.37,
43.101,-50,156.18,-114,64,145.07,
43.121,-50,157.29,-116,66,149.15,
43.141,-50,159.9,-117,67,150.31,
43.161,-50,161.39,-114,64,144.02,
43.181,-50,165.3,-112,62,136.7,
43.201,-50,167.15,-101,51,114.82,
43.221,-50,171.09,-98,48,100.6,
43.241,-50,173.86,-91,41,83.893,
43.261,-50,178.11,-87,37,71.537,
43.281,-50,180.24,-78,28,53.229,
43.301,-50,185.04,-74,24,40.886,
43.321,-50,186.97,-63,13,19.903,
43.341,-50,190.49,-56,6,2.0474,
43.361,-50,192.06,-49,-1,-14.149,
43.381,-50,193.93,-41,-9,-31.116,
43.401,-50,196.27,-35,-15,-45.034,
43.421,-50,197.22,-28,-22,-59.254,
43.441,-50,198.01,-22,-28,-71.999,
43.461,-50,199.25,-18,-32,-80.898,
43.481,-50,199.51,-10,-40,-94.852,
43.501,-50,199.59,-3,-47,-109.42,
43.521,-50,199.14,-1,-49,-116.03,
43.541,-50,198.67,-3,-47,-112.85,
43.561,-50,198.05,-2,-48,-110.89,
43.581,-50,196.36,-4,-46,-105.11,
43.601,-50,194.93,-3,-47,-103.12,
43.621,-50,193.72,-4,-46,-99.882,
43.641,-50,190.97,-4,-46,-98.009,
43.661,-50,189.46,-7,-43,-92.029,
43.681,-50,187.38,-9,-41,-86.163,
43.701,-50,184.15,-12,-38,-78.98,
43.721,-50,182.54,-15,-35,-71.476,
43.741,-50,180.95,-19,-31,-62.427,
43.761,-50,177.35,-22,-28,-54.575,
43.781,-50,175.87,-29,-21,-40.881,
43.801,-50,174.43,-34,-16,-28.216,
43.821,-50,171.29,-37,-13,-19.555,
43.841,-50,170.05,-40,-10,-12.725,
43.861,-50,168.88,-45,-5,-3.3841,
43.881,-50,166.79,-46,-4,0.49322,
43.901,-50,165.6,-52,2,10.282,
43.921,-50,164.15,-58,8,22.626,
43.941,-50,163.58,-69,19,44.073,
43.961,-50,162.65,-71,21,54.319,
43.981,-50,162.4,-75,25,62.823,
44.001,-50,162.18,-81,31,73.935,
44.021,-50,162.21,-85,35,82.934,
44.041,-50,162.64,-88,38,89.426,
44.061,-50,163.01,-93,43,98.241,
44.081,-50,164.08,-96,46,104.88,
44.101,-50,165.04,-97,47,107.39,
44.121,-50,166.84,-99,49,109.99,
44.141,-50,167.88,-95,45,103.06,
44.161,-50,170.65,-94,44,97.39,
44.181,-50,171.96,-91,41,89.476,
44.201,-50,174.78,-91,41,85.926,
44.221,-50,176.26,-87,37,77.981,
44.241,-50,179.83,-85,35,71.664,
44.261,-50,181.37,-77,27,56.478,
44.281,-50,184.4,-75,25,47.674,
44.301,-50,186.34,-66,16,30.478,
44.321,-50,189.08,-64,14,21.457,
44.341,-50,190.36,-57,7,7.9918,
44.361,-50,193.06,-52,2,-3.977,
44.381,-50,194.08,-45,-5,-18.419,
44.401,-50,195.01,-40,-10,-30.499,
44.421,-50,196.55,-34,-16,-43.088,
44.441,-50,197.34,-30,-20,-52.573,
44.461,-50,197.8,-26,-24,-60.751,
44.481,-50,198.36,-21,-29,-70.112,
44.501,-50,198.46,-18,-32,-76.794,
44.521,-50,198.4,-13,-37,-85.706,
44.541,-50,197.89,-11,-39,-90.754,
44.561,-50,197.45,-8,-42,-95.902,
44.581,-50,196.89,-5,-45,-101.26,
44.601,-50,195.16,-5,-45,-101.93,
44.621,-50,194.25,-3,-47,-104.07,
44.641,-50,193.24,-3,-47,-103.8,
44.661,-50,190.58,-2,-48,-104.33,
44.681,-50,189.32,-2,-48,-103.77,
44.701,-50,188,-2,-48,-102.91,
44.721,-50,185.19,-3,-47,-100.43,
44.741,-50,183.23,-3,-47,-99.083,
44.761,-50,181.72,-4,-46,-96.717,
44.781,-50,178.66,-5,-45,-94.032,
44.801,-50,177.12,-3,-47,-96.231,
44.821,-50,175.06,-5,-45,-93.966,
44.841,-50,171.98,-4,-46,-94.692,
44.861,-50,170.46,-7,-43,-90.178,
44.881,-50,168.95,-7,-43,-88.404,
44.901,-50,165.48,-6,-44,-89.533,
44.921,-50,164.02,-9,-41,-85.325,
44.941,-50,162.57,-8,-42,-85.406,
44.961,-50,159.25,-9,-41,-84.084,
44.981,-50,157.85,-10,-40,-82.136,
45.001,-50,156.46,-9,-41,-83.209,
45.021,-50,153.73,-10,-40,-82.264,
45.041,-50,151.95,-7,-43,-86.944,
45.061,-50,150.63,-8,-42,-87.364,
45.081,-50,148.03,-7,-43,-89.117,
45.101,-50,146.74,-6,-44,-91.402,
45.121,-50,145.05,-7,-43,-90.578,
45.141,-50,142.52,-7,-43,-90.068,
45.161,-50,141.25,-5,-45,-93.019,
45.181,-50,139.98,-7,-43,-90.875,
45.201,-50,136.97,-5,-45,-93.109,
45.221,-50,135.66,-7,-43,-90.692,
45.241,-50,134.33,-6,-44,-91.224,
45.261,-50,131.2,-8,-42,-88.164,
45.281,-50,129.85,-11,-39,-82.002,
45.301,-50,128.48,-11,-39,-79.615,
45.321,-50,125.75,-13,-37,-75.701,
45.341,-50,123.93,-14,-36,-72.833,
45.361,-50,122.56,-19,-31,-63.935,
45.381,-50,119.87,-18,-32,-62.429,
45.401,-50,118.54,-22,-28,-55.991,
45.421,-50,116.81,-27,-23,-45.846,
45.441,-50,114.33,-25,-25,-45.763,
45.461,-50,113.15,-27,-23,-43.446,
45.481,-50,112.02,-30,-20,-38.398,
45.501,-50,109.56,-32,-18,-33.811,
45.521,-50,108.59,-36,-14,-26.194,
45.541,-50,107.68,-36,-14,-23.91,
45.561,-50,105.75,-40,-10,-17.377,
45.581,-50,105.01,-43,-7,-10.666,
45.601,-50,103.67,-47,-3,-2.3339,
45.621,-50,103.07,-59,9,19.644,
45.641,-50,101.84,-64,14,35.568,
45.661,-50,101.39,-72,22,53.326,
45.681,-50,100.67,-80,30,71.56,
45.701,-50,100.34,-92,42,96.237,
45.721,-50,100.14,-100,50,116.74,
45.741,-50,100.19,-116,66,148.18,
45.761,-50,100.83,-128,78,177.3,
45.781,-50,101.35,-133,83,193.49,
45.801,-50,102.9,-142,92,210.62,
45.821,-50,103.95,-145,95,218.54,
45.841,-50,107.19,-148,98,222.87,
45.861,-50,108.94,-152,102,227.85,
45.881,-50,113.08,-149,99,222.15,
45.901,-50,116.31,-142,92,206,
45.921,-50,121.77,-141,91,196.14,
45.941,-50,124.73,-134,84,180,
45.961,-50,132.04,-130,80,166.74,
45.981,-50,135.28,-126,76,155.33,
46.001,-50,141.78,-121,71,143.43,
46.021,-50,145,-117,67,133.25,
46.041,-50,152.22,-109,59,117.44,
46.061,-50,155.16,-105,55,106.02,
46.081,-50,160.7,-99,49,93.408,
46.101,-50,164.13,-95,45,83.66,
46.121,-50,168.89,-94,44,80.075,
46.141,-50,171.09,-88,38,70.783,
46.161,-50,175.79,-85,35,63.831,
46.181,-50,177.61,-80,30,54.571,
46.201,-50,180.93,-81,31,54.102,
46.221,-50,182.43,-77,27,49.037,
46.241,-50,185.58,-75,25,45.067,
46.261,-50,186.79,-75,25,44.729,
46.281,-50,189,-68,18,34.318,
46.301,-50,190.32,-69,19,32.69,
46.321,-50,192.12,-68,18,31.55,
46.341,-50,192.95,-64,14,25.535,
46.361,-50,194.72,-63,13,22.299,
46.381,-50,195.41,-58,8,13.717,
46.401,-50,196.69,-53,3,2.9218,
46.421,-50,197.27,-52,2,-2.069,
46.441,-50,197.99,-46,-4,-12.671,
46.461,-50,198.94,-42,-8,-22.322,
46.481,-50,199.35,-37,-13,-33.049,
46.501,-50,199.71,-33,-17,-42.473,
46.521,-50,200.33,-29,-21,-51.249,
46.541,-50,200.48,-21,-29,-66.249,
46.561,-50,200.56,-17,-33,-77.213,
46.581,-50,200.39,-13,-37,-86.298,
46.601,-50,200.17,-7,-43,-97.848,
46.621,-50,199.84,-4,-46,-105.53,
46.641,-50,198.86,-3,-47,-108.32,
46.661,-50,197.97,-3,-47,-107.6,
46.681,-50,197.18,-4,-46,-104.1,
46.701,-50,195.24,-4,-46,-101.46,
46.721,-50,194.11,-2,-48,-102.82,
46.741,-50,192.45,-4,-46,-99.526,
46.761,-50,189.69,-3,-47,-99.327,
46.781,-50,188.21,-7,-43,-92.436,
46.801,-50,186.69,-8,-42,-87.812,
46.821,-50,183.07,-9,-41,-84.41,
46.841,-50,181.51,-12,-38,-78.395,
46.861,-50,179.97,-16,-34,-69.771,
46.881,-50,176.45,-18,-32,-63.527,
46.901,-50,174.98,-21,-29,-56.841,
46.921,-50,173.54,-24,-26,-50.069,
46.941,-50,170.79,-25,-25,-46.621,
46.961,-50,169.06,-25,-25,-46.222,
46.981,-50,167.83,-29,-21,-40.451,
47.001,-50,165.54,-30,-20,-37.241,
47.021,-50,164.49,-33,-17,-31.868,
47.041,-50,163.19,-33,-17,-30.48,
47.061,-50,161.44,-35,-15,-27.482,
47.081,-50,160.64,-36,-14,-25.353,
47.101,-50,159.9,-36,-14,-25.179,
47.121,-50,158.34,-39,-11,-20.837,
47.141,-50,157.74,-38,-12,-21.226,
47.161,-50,157.17,-40,-10,-18.688,
47.181,-50,155.98,-40,-10,-18.105,
47.201,-50,155.52,-41,-9,-16.685,
47.221,-50,155.09,-40,-10,-18.127,
47.241,-50,154.29,-44,-6,-12.533,
47.261,-50,153.81,-41,-9,-15.406,
47.281,-50,153.47,-43,-7,-13.697,
47.301,-50,152.83,-41,-9,-16.482,
47.321,-50,152.54,-44,-6,-12.936,
47.341,-50,152.16,-43,-7,-13.215,
47.361,-50,151.64,-45,-5,-10.259,
47.381,-50,151.4,-43,-7,-12.481,
47.401,-50,151.16,-46,-4,-8.7077,
47.421,-50,150.63,-43,-7,-12.185,
47.441,-50,150.42,-44,-6,-12.178,
47.461,-50,150.21,-46,-4,-8.9527,
47.481,-50,149.75,-45,-5,-9.3208,
47.501,-50,149.56,-44,-6,-11.256,
47.521,-50,149.38,-46,-4,-8.8771,
47.541,-50,149.04,-47,-3,-6.2953,
47.561,-50,148.83,-48,-2,-3.7214,
47.581,-50,148.67,-46,-4,-6.1303,
47.601,-50,148.37,-47,-3,-5.7116,
47.621,-50,148.22,-48,-2,-4.0098,
47.641,-50,148.03,-45,-5,-8.3199,
47.661,-50,147.77,-48,-2,-5.3005,
47.681,-50,147.65,-48,-2,-4.0296,
47.701,-50,147.54,-48,-2,-3.5915,
47.721,-50,147.3,-47,-3,-5.1566,
47.741,-50,147.21,-49,-1,-2.6245,
47.761,-50,147.12,-48,-2,-3.2584,
47.781,-50,146.92,-48,-2,-3.6295,
47.801,-50,146.84,-49,-1,-2.213,
47.821,-50,146.68,-49,-1,-1.6811,
47.841,-50,146.61,-50,0,0.080678,
47.861,-50,146.52,-50,0,0.70202,
47.881,-50,146.41,-48,-2,-2.4534,
47.901,-50,146.36,-48,-2,-3.861,
47.921,-50,146.26,-49,-1,-2.7807,
47.941,-50,146.22,-49,-1,-2.2789,
47.961,-50,146.16,-52,2,2.8345,
47.981,-50,146.14,-50,0,1.6191,
48.001,-50,146.09,-51,1,2.5559,
48.021,-50,146.07,-48,-2,-2.0839,
48.041,-50,146.01,-50,0,-0.81816,
48.061,-50,145.98,-47,-3,-5.1318,
48.081,-50,145.94,-49,-1,-3.593,
48.101,-50,145.93,-49,-1,-2.7962,
48.121,-50,145.93,-49,-1,-2.3941,
48.141,-50,145.92,-49,-1,-2.1983,
48.161,-50,145.89,-50,0,-0.47478,
48.181,-50,145.86,-49,-1,-1.4117,
48.201,-50,145.77,-50,0,-0.22184,
48.221,-50,145.72,-48,-2,-3.0248,
48.241,-50,145.63,-49,-1,-2.5806,
48.261,-50,145.59,-48,-2,-3.9733,
48.281,-50,145.52,-48,-2,-4.5031,
48.301,-50,145.49,-52,2,1.8962,
48.321,-50,145.43,-51,1,2.9272,
48.341,-50,145.4,-50,0,1.5287,
48.361,-50,145.33,-48,-2,-2.4861,
48.381,-50,145.29,-49,-1,-2.5644,
48.401,-50,145.22,-51,1,0.75242,
48.421,-50,145.2,-50,0,0.52477,
48.441,-50,145.18,-49,-1,-1.2746,
48.461,-50,145.18,-49,-1,-2.0504,
48.481,-50,145.18,-49,-1,-2.3338,
48.501,-50,145.18,-52,2,2.5058,
48.521,-50,145.16,-51,1,2.8778,
48.541,-50,145.15,-49,-1,-0.38342,
48.561,-50,145.13,-52,2,3.072,
48.581,-50,145.11,-53,3,6.122,
48.601,-50,145.1,-50,0,2.3365,
48.621,-50,145.1,-52,2,3.8666,
48.641,-50,145.11,-49,-1,-0.43721,
48.661,-50,145.13,-50,0,-0.61532,
48.681,-50,145.2,-51,1,1.0524,
48.701,-50,145.24,-50,0,0.18308,
48.721,-50,145.34,-46,-4,-6.6928,
48.741,-50,145.4,-50,0,-2.8919,
48.761,-50,145.44,-50,0,-1.0609,
48.781,-50,145.5,-50,0,-0.23199,
48.801,-50,145.52,-49,-1,-1.5299,
48.821,-50,145.52,-48,-2,-3.7178,
48.841,-50,145.51,-50,0,-1.3079,
48.861,-50,145.46,-49,-1,-1.8645,
48.881,-50,145.43,-49,-1,-2.0986,
48.901,-50,145.37,-50,0,-0.54581,
48.921,-50,145.34,-49,-1,-1.5329,
48.941,-50,145.28,-49,-1,-1.975,
48.961,-50,145.26,-51,1,1.1165,
48.981,-50,145.2,-49,-1,-0.88387,
49.001,-50,145.18,-49,-1,-1.7947,
49.021,-50,145.12,-52,2,2.7327,
49.041,-50,145.1,-50,0,1.3227,
49.061,-50,145.06,-49,-1,-1.03,
49.081,-50,145.04,-49,-1,-2.0442,
49.101,-50,145.02,-50,0,-0.78091,
49.121,-50,145.02,-49,-1,-1.8346,
49.141,-50,145.01,-52,2,2.6478,
49.161,-50,145.01,-52,2,4.5019,
49.181,-50,145,-51,1,3.4798,
49.201,-50,145,-53,3,6.154,
49.221,-50,144.98,-53,3,7.1282,
49.241,-50,144.97,-49,-1,0.80108,
49.261,-50,144.97,-51,1,1.3299,
49.281,-50,145,-50,0,0.0061044,
49.301,-50,145.08,-52,2,2.7954,
49.321,-50,145.13,-49,-1,-0.8838,
49.341,-50,145.27,-49,-1,-2.399,
49.361,-50,145.32,-49,-1,-2.8927,
49.381,-50,145.41,-52,2,1.9606,
49.401,-50,145.44,-49,-1,-0.84203,
49.421,-50,145.48,-51,1,1.2185,
49.441,-50,145.48,-52,2,3.7308,
49.461,-50,145.47,-48,-2,-1.8312,
49.481,-50,145.46,-51,1,0.69558,
49.501,-50,145.43,-50,0,0.19258,
49.521,-50,145.42,-48,-2,-3.2861,
49.541,-50,145.42,-48,-2,-4.6768,
49.561,-50,145.43,-51,1,-0.1931,
49.581,-50,145.45,-52,2,3.4174,
49.601,-50,145.45,-51,1,3.2011,
49.621,-50,145.46,-48,-2,-1.957,
49.641,-50,145.44,-50,0,-0.89819,
49.661,-50,145.42,-49,-1,-2.0067,
49.681,-50,145.38,-48,-2,-4.0502,
49.701,-50,145.37,-49,-1,-3.1685,
49.721,-50,145.35,-47,-3,-5.943,
49.741,-50,145.35,-49,-1,-3.7204,
49.761,-50,145.33,-49,-1,-2.657,
49.781,-50,145.32,-50,0,-0.54778,
49.801,-50,145.26,-51,1,1.9326,
49.821,-50,145.21,-47,-3,-3.6852,
49.841,-50,145.11,-51,1,0.4194,
49.861,-50,145.06,-52,2,3.7954,
49.881,-50,144.96,-50,0,1.8009,
49.901,-50,144.92,-50,0,0.79469,
49.921,-50,144.87,-50,0,0.30531,
49.941,-50,144.85,-50,0,0.080289,
49.961,-50,144.84,-52,2,3.2532,
49.981,-50,144.85,-53,3,6.1725,
50.001,-50,144.87,-51,1,3.9653,
50.021,-50,144.9,-50,0,1.2349,
50.041,-50,144.94,-51,1,1.6878,
50.061,-50,144.96,-52,2,3.5462,
50.081,-50,145.03,-48,-2,-2.2216,
50.101,-50,145.06,-52,2,1.9269,
50.121,-50,145.15,-50,0,0.50942,
50.141,-50,145.19,-50,0,-0.082393,
50.161,-50,145.3,-50,0,-0.28226,
50.181,-50,145.33,-50,0,-0.30905,
50.201,-50,145.39,-48,-2,-3.536,
50.221,-50,145.43,-51,1,0.10406,
50.241,-50,145.46,-50,0,0.096519,
50.261,-50,145.47,-52,2,3.3452,
50.281,-50,145.48,-52,2,4.6436,
50.301,-50,145.47,-48,-2,-1.5014,
50.321,-50,145.46,-51,1,0.76267,
50.341,-50,145.46,-47,-3,-4.7458,
50.361,-50,145.46,-51,1,-0.43215,
50.381,-50,145.47,-48,-2,-3.3782,
