time,reference,position,measured_distance,error,velocity_control
29.34,-50,152.26,-26,0,0,
29.36,-50,151.39,-26,0,0,
29.38,-50,150.24,-25,0,0,
29.4,-50,148.54,-26,0,0,
29.42,-50,147.7,-27,0,0,
29.44,-50,146.88,-24,0,0,
29.46,-50,145.01,-26,0,0,
29.48,-50,144.23,-26,0,0,
29.5,-50,143.47,-26,0,0,
29.52,-50,141.71,-24,0,0,
29.54,-50,140.96,-22,0,0,
29.56,-50,140.21,-24,0,0,
29.58,-50,138.71,-24,0,0,
29.6,-50,137.7,-21,0,0,
29.62,-50,136.95,-20,0,0,
29.64,-50,135.41,-19,0,0,
29.66,-50,134.63,-19,0,0,
29.68,-50,133.57,-19,0,0,
29.7,-50,131.94,-17,0,0,
29.72,-50,131.09,-15,0,0,
29.74,-50,130.23,-15,0,0,
29.76,-50,128.13,-14,0,0,
29.78,-50,127.2,-14,0,0,
29.8,-50,126.24,-12,0,0,
29.82,-50,123.93,-13,0,0,
29.84,-50,122.9,-11,0,0,
29.86,-50,121.86,-12,0,0,
29.88,-50,119.69,-11,0,0,
29.9,-50,118.21,-9,0,0,
29.92,-50,117.07,-9,0,0,
29.94,-50,114.75,-12,0,0,
29.96,-50,113.56,-11,0,0,
29.98,-50,111.97,-13,0,0,
30,-50,109.54,-14,0,0,
30.02,-50,108.31,-14,0,0,
30.04,-50,107.07,-18,0,0,
30.06,-50,104.17,-18,0,0,
30.08,-50,102.93,-20,0,0,
30.1,-50,101.7,-23,0,0,
30.12,-50,98.916,-25,0,0,
30.14,-50,97.765,-23,0,0,
30.16,-50,96.647,-29,0,0,
30.181,-50,94.517,-27,0,0,
30.201,-50,93.184,-26,0,0,
30.221,-50,92.23,-28,0,0,
30.241,-50,90.449,-31,0,0,
30.261,-50,89.618,-31,0,0,
30.281,-50,88.569,-32,0,0,
30.301,-50,87.099,-32,0,0,
30.321,-50,86.403,-32,0,0,
30.341,-50,85.727,-32,0,0,
30.361,-50,84.218,-32,0,0,
30.381,-50,83.6,-33,0,0,
30.401,-50,82.999,-34,0,0,
30.421,-50,81.659,-37,0,0,
30.441,-50,81.108,-37,0,0,
30.461,-50,80.566,-38,0,0,
30.481,-50,79.504,-37,0,0,
30.501,-50,78.81,-38,0,0,
30.521,-50,78.299,-40,0,0,
30.541,-50,77.319,-39,0,0,
30.561,-50,76.855,-40,0,0,
30.581,-50,76.27,-41,0,0,
30.601,-50,75.465,-43,0,0,
30.621,-50,75.091,-42,0,0,
30.641,-50,74.734,-44,0,0,
30.661,-50,73.953,-45,0,0,
30.681,-50,73.64,-43,0,0,
30.701,-50,73.339,-43,0,0,
30.721,-50,72.694,-42,0,0,
30.741,-50,72.444,-49,0,0,
30.761,-50,72.211,-46,0,0,
30.781,-50,71.787,-48,0,0,
30.801,-50,71.53,-47,0,0,
30.821,-50,71.347,-47,0,0,
30.841,-50,71.003,-47,0,0,
30.861,-50,70.843,-46,0,0,
30.881,-50,70.647,-47,0,0,
30.901,-50,70.401,-48,0,0,
30.921,-50,70.299,-47,0,0,
30.941,-50,70.208,-48,0,0,
30.961,-50,70.021,-48,0,0,
30.981,-50,69.944,-47,0,0,
31.001,-50,69.865,-48,0,0,
31.021,-50,69.675,-47,0,0,
31.041,-50,69.593,-47,0,0,
31.061,-50,69.436,-51,0,0,
31.081,-50,69.362,-51,0,0,
31.101,-50,69.196,-47,0,0,
31.121,-50,69.127,-49,0,0,
31.141,-50,68.993,-50,0,0,
31.161,-50,68.913,-49,0,0,
31.181,-50,68.861,-50,0,0,
31.201,-50,68.783,-48,0,0,
31.221,-50,68.758,-49,0,0,
31.241,-50,68.735,-48,0,0,
31.261,-50,68.709,-50,0,0,
31.281,-50,68.696,-49,0,0,
31.301,-50,68.659,-50,0,0,
31.321,-50,68.638,-49,0,0,
31.341,-50,68.614,-50,0,0,
31.361,-50,68.557,-47,0,0,
31.381,-50,68.515,-49,0,0,
31.401,-50,68.452,-50,0,0,
31.421,-50,68.423,-51,0,0,
31.441,-50,68.364,-49,0,0,
31.461,-50,68.34,-50,0,0,
31.481,-50,68.29,-50,0,0,
31.501,-50,68.264,-49,0,0,
31.521,-50,68.21,-48,0,0,
31.541,-50,68.193,-50,0,0,
31.561,-50,68.175,-46,0,0,
31.581,-50,68.169,-50,0,0,
31.601,-50,68.16,-49,0,0,
31.621,-50,68.151,-50,0,0,
31.641,-50,68.106,-50,0,0,
31.661,-50,68.077,-50,0,0,
31.681,-50,68.005,-48,0,0,
31.701,-50,67.966,-54,0,0,
31.721,-50,67.881,-49,0,0,
31.741,-50,67.853,-52,0,0,
31.761,-50,67.817,-49,0,0,
31.781,-50,67.811,-51,0,0,
31.801,-50,67.83,-50,0,0,
31.821,-50,67.851,-51,0,0,
31.841,-50,67.921,-49,0,0,
31.861,-50,67.956,-52,0,0,
31.881,-50,68.023,-52,0,0,
31.901,-50,68.053,-52,0,0,
31.921,-50,68.107,-50,0,0,
31.941,-50,68.128,-50,0,0,
31.961,-50,68.171,-48,0,0,
31.981,-50,68.208,-50,0,0,
32.001,-50,68.277,-51,0,0,
32.021,-50,68.315,-51,0,0,
32.041,-50,68.398,-50,0,0,
32.061,-50,68.423,-49,0,0,
32.081,-50,68.448
